id;type;score;bedrooms;type_bedroom;beds;type_bed;baths;type_bath;host_id;host_name;neighbourhood_group;neighbourhood;latitude;longitude;room_type;price;minimum_nights;number_of_reviews;last_review;reviews_per_month;calculated_host_listings_count;availability_365;number_of_reviews_ltm;license
1,01E+23;Rental unit in Madrid ;New ;3;bedroom;3;bed;2;bath;391810099;Diego;ChamberÃ­;Rios Rosas;4.044.520.821;-370.177.324;Entire home/apt;102;1;1;11/13/2023;0.91;89;325;1;
1,01E+23;Rental unit in Madrid ;New ;4;bedroom;5;bed;2;bath;90615844;R De F;Centro;Palacio;4.041.091.111;-3.709.056.623;Entire home/apt;223;1;2;11/25/2023;2;40;18;2;
1,01E+23;Rental unit in Madrid ;New ;3;bedroom;3;bed;2;bath;388501073;Rodrigo;Centro;Justicia;4.042.002.114;-3.699.700.249;Entire home/apt;320;30;0;;;11;247;0;
1,01E+23;Rental unit in Madrid ;New ;1;bedroom;1;bed;1;bath;455046490;Magali;Moncloa - Aravaca;ValdemarÃ­n;40.465;-376.708;Entire home/apt;153;4;0;;;28;105;0;
1,01E+23;Rental unit in Madrid ;New ;1;bedroom;3;bed;1.5;bath;444311354;Robinson;Villa de Vallecas;Casco HistÃ³rico de Vallecas;4.037.524.845;-3.625.503.521;Private room;80;1;0;;;3;1;0;
1,01E+23;Rental unit in Madrid ;New ;1;bedroom;2;bed;2;bath;198658567;Carlos;Centro;Universidad;4.042.640.663;-3.706.960.445;Private room;46;2;2;11/22/2023;2;17;196;2;
1,01E+23;Rental unit in Madrid ;New ;1;bedroom;1;bed;1;bath;510740562;Raquel;Barajas;Casco HistÃ³rico de Barajas;40.472.847;-3.576.034;Private room;77;3;0;;;2;73;0;
1,01E+23;Rental unit in Madrid ;New ;1;bedroom;12;bed;2.5;shared_bath;493916828;Boga;Centro;Universidad;404.218.907;-37.038.813;Shared room;62;1;0;;;45;363;0;
1,01E+23;Rental unit in Madrid ;New ;1;bedroom;1;bed;1;bath;500274930;Ana;Centro;Embajadores;4.040.961.307;-3.701.633.399;Entire home/apt;100;15;2;11/23/2023;1.87;8;155;2;vt1703
1,01E+23;Rental unit in Madrid ;New ;1;bedroom;12;bed;2.5;shared_bath;493916828;Boga;Centro;Universidad;404.218.907;-37.038.813;Shared room;62;1;0;;;45;363;0;
1,01E+23;Rental unit in Madrid ;New ;1;bedroom;12;bed;2.5;shared_bath;493916828;Boga;Centro;Universidad;404.218.907;-37.038.813;Shared room;91;1;0;;;45;363;0;
1,01E+23;Rental unit in Madrid ;New ;1;bedroom;12;bed;2.5;shared_bath;493916828;Boga;Centro;Universidad;4.042.259.722;-370.449.814;Shared room;114;1;1;11/12/2023;0.88;45;363;1;
1,01E+23;Rental unit in Madrid ;New ;1;bedroom;1;bed;1;bath;124408963;Lola;Centro;Palacio;4.041.571.485;-3.710.142.486;Entire home/apt;56;3;1;12/07/2023;1;1;0;1;
1,01E+23;Rental unit in Madrid ;New ;1;bedroom;12;bed;2.5;shared_bath;493916828;Boga;Centro;Universidad;404.218.907;-37.038.813;Shared room;22;1;1;11/19/2023;1;45;361;1;
1,01E+23;Rental unit in Madrid ;New ;1;studio;1;bed;1;bath;120066393;Lola;Arganzuela;Imperial;4.040.730.152;-3.715.932.034;Entire home/apt;84;5;2;11/16/2023;1.5;19;261;2;
1,01E+23;Rental unit in Madrid ;New ;2;bedroom;2;bed;2.5;bath;434208714;Blueground;Centro;Palacio;404.156.963;-37.091.481;Entire home/apt;130;30;0;;;166;32;0;
1,01E+23;Rental unit in Madrid ;New ;4;bedroom;1;bed;1;bath;120961384;Diogo;Centro;Universidad;4.042.459;-370.858;Private room;45;1;0;;;4;7;0;
1,01E+23;Rental unit in Madrid ;New ;2;bedroom;3;bed;2;bath;346367515;Ukio;ChamberÃ­;Almagro;4.043.545;-369.484;Entire home/apt;192;31;0;;;237;164;0;
1,01E+23;Rental unit in Madrid ;New ;1;bedroom;1;bed;1;bath;18195065;Delmar;Ciudad Lineal;Ventas;404.274.424;-36.520.067;Private room;50;7;0;;;2;251;0;
1,01E+23;Rental unit in Madrid ;New ;1;bedroom;1;bed;1;bath;57096801;Tom;Centro;Palacio;4.041.618.189;-3.708.829.213;Private room;74;1;0;;;2;14;0;
1,01E+22;Rental unit in Madrid ;New ;1;studio;1;bed;1;half-bath;508795255;Escarle;Ciudad Lineal;ConcepciÃ³n;4.043.753.547;-3.652.652.164;Private room;30;1;0;;;1;269;0;
1,01E+21;Rental unit in Madrid ;New ;1;bedroom;4;bed;1;bath;413656900;Natalia;Centro;Embajadores;4.040.988.209;-3.703.325.665;Private room;94;1;0;;;2;248;0;
1,01E+23;Rental unit in Madrid ;New ;1;bedroom;2;bed;2;bath;544142196;Jorge;Centro;Justicia;4.042.600.644;-3.692.896.719;Entire home/apt;147;3;1;12/04/2023;1;1;121;1;
1,01E+23;Rental unit in Madrid ;New ;1;bedroom;1;bed;1;bath;38264503;Julie And ThÃ©o;ChamberÃ­;Trafalgar;4.043.289.312;-3.699.590.407;Entire home/apt;150;3;2;11/26/2023;1.43;1;43;2;
1,01E+23;Rental unit in Madrid ;New ;3;bedroom;4;bed;3;bath;346367515;Ukio;TetuÃ¡n;Cuatro Caminos;4.045.105;-369.604;Entire home/apt;172;31;0;;;237;254;0;
1,01E+23;Home in Madrid ;New ;1;bedroom;1;bed;1;bath;477435376;Nolan;Retiro;JerÃ³nimos;4.041.476.143;-3.691.221.998;Private room;100;1;0;;;1;222;0;
1,01E+23;Rental unit in Madrid ;New ;1;bedroom;1;bed;1;bath;335336594;Johanna;Hortaleza;Piovera;4.045.934.722;-3.628.017.581;Private room;70;1;2;12/10/2023;1.76;1;232;2;
1,01E+23;Rental unit in Madrid ;New ;2;bedroom;4;bed;1;bath;132964998;MarÃ­a;Centro;Embajadores;4.040.833;-370.413;Entire home/apt;116;1;1;11/29/2023;1;10;259;1;
1,01E+23;Rental unit in Madrid ;New ;1;bedroom;1;bed;1;bath;78706235;LivingHome;Hortaleza;Valdefuentes;4.049.789;-36.553;Private room;45;2;1;11/02/2023;0.68;1;65;1;
1,01E+23;Rental unit in Madrid ;New ;2;bedroom;2;bed;1.5;bath;273605058;William;Usera;Almendrales;4.038.250.955;-3.703.166.473;Entire home/apt;81;1;0;;;5;233;0;
1,01E+23;Home in Madrid ;New ;2;bedroom;2;bed;1.5;bath;73479792;Nora;Arganzuela;Acacias;4.040.592.708;-3.710.120.967;Entire home/apt;99;3;0;;;1;53;0;
1,01E+23;Rental unit in Madrid ;New ;1;bedroom;1;bed;1;private_bath;223043830;Arthur;Centro;Sol;4.041.518;-370.589;Private room;130;1;0;;;1;127;0;
1,01E+23;Rental unit in Madrid ;New ;1;bedroom;1;bed;1;bath;232520062;Alexander;ChamberÃ­;Arapiles;4.043.011.757;-3.708.100.532;Entire home/apt;90;32;0;;;34;171;0;
1,01E+23;Rental unit in Madrid ;New ;1;studio;1;bed;1;bath;232520062;Alexander;ChamberÃ­;Arapiles;4.043.172.641;-3.709.251.629;Entire home/apt;82;32;0;;;34;172;0;
1,01E+23;Rental unit in Madrid ;New ;1;bedroom;1;bed;1;bath;394139103;Brandon;TetuÃ¡n;Valdeacederas;4.046.304;-37.024;Entire home/apt;81;1;0;;;19;180;0;
1,02E+23;Rental unit in Madrid ;New ;1;bedroom;2;bed;1;bath;543137608;MariaJosÃ©;Centro;Palacio;4.041.332;-370.922;Entire home/apt;100;2;0;;;1;8;0;
1,02E+23;Rental unit in Madrid ;New ;2;bedroom;3;bed;1;bath;507902611;Raquel;TetuÃ¡n;Castillejos;4.046.011.987;-3.694.086.945;Entire home/apt;136;4;2;12/03/2023;2;1;170;2;
1,01E+23;Rental unit in Madrid ;New ;2;bedroom;2;bed;1;bath;95457833;Patricia;TetuÃ¡n;Castillejos;4.046.186.064;-3.690.032.802;Entire home/apt;100;30;0;;;1;132;0;
1,01E+23;Rental unit in Madrid ;New ;1;bedroom;1;bed;1;bath;82169126;Javi;Carabanchel;San Isidro;4.039.897;-372.231;Entire home/apt;96;20;0;;;4;17;0;
1,02E+23;Rental unit in Madrid ;New ;1;bedroom;1;bed;1;bath;544380311;Ines;Hortaleza;Canillas;4.045.719;-365.081;Entire home/apt;80;1;0;;;3;262;0;
1,01E+23;Rental unit in Madrid ;New ;1;bedroom;1;bed;1;bath;79205353;Enrique;ChamartÃ­n;Prosperidad;4.043.884.921;-3.676.718.893;Private room;40;1;1;11/17/2023;1;1;269;1;
1,01E+23;Rental unit in Madrid ;New ;1;bedroom;2;bed;1;half-bath;481427278;Nalon;Centro;Cortes;404.129.468;-36.993.957;Private room;64;1;1;11/20/2023;1;7;124;1;
1,01E+23;Rental unit in Madrid ;New ;1;bedroom;1;bed;0;bath;543956287;Daniela;Carabanchel;San Isidro;4.039.836.799;-3.731.176.125;Private room;56;1;2;11/12/2023;1.58;1;267;2;
1,02E+23;Rental unit in Madrid ;New ;1;bedroom;1;bed;1;bath;285073825;Luis;Centro;Embajadores;404.075.464;-37.001.848;Private room;42;1;1;11/18/2023;1;1;267;1;
1,02E+22;Rental unit in Madrid ;New ;1;bedroom;1;bed;0;bath;256501124;Vanessa;Villaverde;Los Rosales;4.035.306.413;-3.686.654.078;Private room;20;1;1;12/01/2023;1;3;240;1;
1,02E+23;Home in Madrid ;New ;1;bedroom;3;bed;1;bath;327353271;Julieta Y JuliÃ¡n;Centro;Embajadores;4.040.961.613;-3.704.864.468;Entire home/apt;805;1;1;11/20/2023;1;17;270;1;
1,02E+23;Rental unit in Madrid ;New ;2;bedroom;3;bed;1;bath;21663488;John;Centro;Sol;4.041.695;-370.246;Entire home/apt;156;2;0;;;6;49;0;
1,02E+23;Rental unit in Madrid ;New ;2;bedroom;2;bed;2;bath;30809772;Osnel;Centro;Justicia;4.042.034.878;-3.697.073.422;Entire home/apt;185;2;0;;;4;35;0;
1,01E+23;Home in Madrid ;New ;1;bedroom;1;bed;2;bath;505025129;Mark Gal;Salamanca;Fuente del Berro;4.042.451;-366.585;Private room;64;1;2;11/28/2023;1.87;7;262;2;
1,01E+23;Serviced apartment in Madrid ;New ;2;bedroom;3;bed;1;bath;490241634;Pablo;Villaverde;Los Rosales;4.034.971.437;-3.686.633.594;Entire home/apt;102;1;0;;;1;358;0;
1,01E+23;Home in Madrid ;New ;2;bedroom;4;bed;2;bath;505025129;Mark Gal;Salamanca;Fuente del Berro;4.042.449.911;-3.664.236.425;Entire home/apt;199;1;0;;;7;117;0;
1,01E+23;Rental unit in Madrid ;New ;3;bedroom;4;bed;1;bath;52530675;Esther;Usera;Almendrales;403.824.927;-37.038.317;Entire home/apt;90;5;2;11/21/2023;2;44;258;2;
1,01E+23;Rental unit in Madrid ;New ;1;bedroom;1;bed;1;bath;116281704;Nuria;Centro;Palacio;4.040.819;-371.402;Entire home/apt;98;30;2;11/26/2023;2;4;150;2;
1,02E+23;Rental unit in Madrid ;New ;1;bedroom;1;bed;1;bath;503481877;Alvaro;Centro;Embajadores;4.040.717;-370.681;Entire home/apt;55;7;2;11/27/2023;2;2;255;2;
1,01E+23;Rental unit in Madrid ;New ;1;bedroom;1;bed;1;bath;388501073;Rodrigo;Centro;Justicia;4.042.208;-369.937;Private room;49;14;1;11/19/2023;1;11;271;1;
1,01E+23;Rental unit in Madrid ;New ;1;bedroom;1;bed;1;bath;82169126;Javi;Carabanchel;San Isidro;4.039.992.211;-372.193.767;Entire home/apt;96;20;0;;;4;17;0;
1,02E+22;Rental unit in Madrid ;New ;3;bedroom;4;bed;2;bath;544415815;Jaime;TetuÃ¡n;Valdeacederas;404.613.985;-36.984.209;Entire home/apt;165;4;1;11/26/2023;1;1;321;1;
1,01E+22;Rental unit in Madrid ;New ;1;bedroom;1;bed;1;bath;230314809;Jorge;Centro;Embajadores;404.087.484;-3.705.348.521;Private room;59;1;0;;;9;249;0;
1,01E+22;Rental unit in Madrid ;New ;1;bedroom;1;bed;1;shared_bath;543988912;Reyna;Fuencarral - El Pardo;Valverde;4.048.673.415;-3.687.864.193;Private room;26;1;2;12/08/2023;2;1;46;2;
1,01E+22;Condo in Madrid ;New ;1;bedroom;1;bed;1;bath;169034311;Adrian;Centro;Sol;4.041.497.891;-3.707.527.667;Entire home/apt;139;4;1;11/17/2023;1;2;131;1;
1,02E+23;Condo in Madrid ;New ;1;bedroom;2;bed;1;bath;9757922;Maria;Moncloa - Aravaca;Valdezarza;404.672.746;-37.226.218;Private room;43;3;0;;;6;330;0;
1,02E+23;Rental unit in Madrid ;New ;2;bedroom;3;bed;1;bath;544424661;Carolina;Centro;Embajadores;4.041.148.806;-3.703.965.712;Entire home/apt;48;2;1;11/26/2023;1;5;38;1;
1,02E+22;Rental unit in Madrid ;New ;1;bedroom;1;bed;1;bath;272221740;Holmes;Latina;Campamento;4.039.376.989;-3.773.203.902;Private room;30;1;0;;;2;269;0;
1,02E+23;Rental unit in Madrid ;New ;1;bedroom;1;bed;1;half-bath;278326693;Diana;TetuÃ¡n;Cuatro Caminos;4.045.121.381;-3.699.152.046;Private room;70;2;1;11/18/2023;1;4;193;1;
1,01E+23;Rental unit in Madrid ;New ;1;studio;1;bed;1;shared_bath;518985340;Christian;Retiro;PacÃ­fico;4.040.412;-367.984;Shared room;24;1;0;;;1;73;0;
1,02E+23;Rental unit in Madrid ;New ;1;bedroom;1;bed;2;shared_bath;437071576;Giselle;Centro;Universidad;4.042.896;-370.581;Private room;47;3;2;12/09/2023;2;9;90;2;
1,01E+22;Rental unit in Madrid ;New ;1;bedroom;4;bed;3;shared_bath;529015349;Xolo Loco;Centro;Embajadores;404.118.106;-37.048.624;Private room;110;1;2;12/10/2023;2;27;352;2;
1,01E+22;Rental unit in Madrid ;New ;2;bedroom;2;bed;1;bath;434208714;Blueground;Salamanca;Guindalera;404.384.706;-36.657.353;Entire home/apt;89;30;0;;;166;352;0;
1,01E+23;Rental unit in Madrid ;New ;1;bedroom;1;bed;1;bath;291253690;Fran Y Marta;Centro;Universidad;4.042.177;-370.484;Entire home/apt;128;1;0;;;247;261;0;
1,01E+23;Home in Madrid ;New ;1;bedroom;2;bed;1;half-bath;470180479;Miquel;Salamanca;Guindalera;4.043.878.943;-3.662.800.687;Private room;35;1;1;11/26/2023;1;2;112;1;
1,01E+23;Rental unit in Madrid ;New ;1;bedroom;1;bed;1;half-bath;436507687;Gabriel;Latina;Aluche;403.895.445;-37.604.203;Private room;22;1;0;;;1;82;0;
1,02E+23;Rental unit in Madrid ;New ;2;bedroom;3;bed;2;bath;399961266;Gestitur;Moncloa - Aravaca;ArgÃ¼elles;404.287.906;-37.196.117;Entire home/apt;266;2;0;;;3;335;0;VT-1234
1,02E+23;Rental unit in Madrid ;New ;1;bedroom;1;bed;1;bath;399961266;Gestitur;Moncloa - Aravaca;ArgÃ¼elles;404.287.906;-37.196.117;Entire home/apt;189;2;0;;;3;340;0;VT-1234
1,02E+23;Rental unit in Madrid ;New ;2;bedroom;2;bed;1;bath;399961266;Gestitur;Moncloa - Aravaca;ArgÃ¼elles;404.287.906;-37.196.117;Entire home/apt;279;2;0;;;3;334;0;VT-1234
1,02E+23;Rental unit in Madrid ;New ;1;bedroom;1;bed;1;bath;394139103;Brandon;Ciudad Lineal;Ventas;4.042.918;-364.746;Entire home/apt;76;1;2;11/27/2023;2;19;267;2;
1,02E+23;Home in Madrid ;New ;1;bedroom;3;bed;1;bath;22089497;Jule;Centro;Embajadores;4.040.963.839;-3.705.053.342;Entire home/apt;100;1;0;;;22;270;0;
1,02E+23;Rental unit in Madrid ;New ;1;bedroom;2;bed;1;bath;444912851;Duke;TetuÃ¡n;Almenara;404.658;-36.942;Entire home/apt;101;1;0;;;84;358;0;
1,01E+23;Rental unit in Madrid ;New ;2;bedroom;3;bed;2;bath;2119209;Roberta;ChamberÃ­;Trafalgar;4.043.108.004;-3.702.032.072;Private room;60;4;1;11/28/2023;1;2;218;1;
1,01E+23;Rental unit in Madrid ;New ;2;bedroom;4;bed;2;bath;27987689;Borja;Ciudad Lineal;Pueblo Nuevo;4.042.730.248;-3.640.188.203;Entire home/apt;214;2;1;11/12/2023;0.86;1;0;1;
1,02E+22;Rental unit in Madrid ;New ;1;bedroom;1;bed;1;bath;23097461;Serina;Salamanca;Goya;4.042.257;-367.948;Entire home/apt;135;2;1;12/10/2023;1;1;268;1;
1,01E+23;Rental unit in Madrid ;New ;1;bedroom;4;bed;1;bath;485168089;Imanol;Salamanca;Fuente del Berro;4.042.592.973;-366.526.641;Entire home/apt;103;3;0;;;1;321;0;VT-13875
1,02E+23;Rental unit in Madrid ;New ;1;bedroom;1;bed;1;shared_bath;123587507;Sandra;Ciudad Lineal;Quintana;404.347.424;-3.648.025.486;Shared room;23;1;0;;;1;45;0;
1,02E+23;Rental unit in Madrid ;New ;1;bedroom;1;bed;1.5;bath;476339795;Sol;Centro;Justicia;4.042.526;-369.889;Entire home/apt;87;2;2;11/27/2023;2;1;87;2;
1,02E+23;Rental unit in Madrid ;New ;3;bedroom;4;bed;2.5;bath;27181378;Valentina;Salamanca;Castellana;4.043.204;-36.859;Entire home/apt;420;7;0;;;1;20;0;
1,02E+23;Rental unit in Madrid ;New ;1;studio;1;bed;1;bath;529402573;Sara;Ciudad Lineal;ConcepciÃ³n;4.043.315.075;-3.657.783.289;Entire home/apt;204;1;0;;;56;153;0;
1,02E+23;Rental unit in Madrid ;New ;1;studio;1;bed;1;bath;529402573;Sara;Ciudad Lineal;ConcepciÃ³n;4.043.499;-36.561;Entire home/apt;119;1;0;;;56;265;0;
1,02E+23;Rental unit in Madrid ;New ;1;studio;1;bed;1;bath;529402573;Sara;Ciudad Lineal;ConcepciÃ³n;4.043.313;-365.644;Entire home/apt;204;1;0;;;56;307;0;
1,02E+23;Rental unit in Madrid ;New ;1;studio;1;bed;1;bath;529402573;Sara;Ciudad Lineal;ConcepciÃ³n;4.043.371;-365.612;Entire home/apt;204;1;0;;;56;231;0;
1,02E+23;Rental unit in Madrid ;New ;1;bedroom;1;bed;1;shared_bath;544524990;Milena;TetuÃ¡n;Berruguete;4.045.792;-370.259;Private room;70;1;0;;;1;269;0;
1,02E+23;Rental unit in Madrid ;New ;3;bedroom;4;bed;1;bath;96804915;Gius;Barajas;Alameda de Osuna;4.045.708;-358.668;Entire home/apt;158;1;0;;;26;329;0;
1,02E+23;Rental unit in Madrid ;New ;1;studio;1;bed;1;bath;529402573;Sara;Ciudad Lineal;ConcepciÃ³n;4.043.446;-365.811;Entire home/apt;108;1;0;;;56;309;0;
1,02E+23;Rental unit in Madrid ;New ;1;bedroom;2;bed;1;bath;529402573;Sara;Ciudad Lineal;ConcepciÃ³n;4.043.308;-365.761;Entire home/apt;204;1;0;;;56;110;0;
1,02E+23;Rental unit in Madrid ;New ;1;bedroom;2;bed;1;bath;529402573;Sara;Ciudad Lineal;ConcepciÃ³n;4.043.313.693;-3.658.147.482;Entire home/apt;108;1;0;;;56;297;0;
1,02E+23;Rental unit in Madrid ;New ;1;bedroom;2;bed;1;bath;529402573;Sara;Ciudad Lineal;ConcepciÃ³n;4.043.512.822;-3.657.271.977;Entire home/apt;204;1;0;;;56;166;0;
1,02E+23;Rental unit in Madrid ;New ;1;bedroom;12;bed;2.5;shared_bath;493916828;Boga;Centro;Universidad;404.218.907;-37.038.813;Shared room;92;1;1;11/12/2023;0.88;45;362;1;
1,02E+23;Rental unit in Madrid ;New ;2;bedroom;3;bed;2;bath;453746504;Fernando;Centro;Sol;4.041.701;-370.524;Entire home/apt;131;1;0;;;3;295;0;
1,02E+22;Rental unit in Madrid ;New ;2;bedroom;2;bed;1;bath;25524348;Fleur;ChamberÃ­;Almagro;404.365.119;-36.926.308;Entire home/apt;180;3;0;;;1;61;0;
1,02E+22;Rental unit in Madrid ;New ;1;bedroom;2;bed;1;bath;459731394;Fernando;Salamanca;Guindalera;4.043.094;-366.997;Entire home/apt;122;1;2;12/01/2023;2;9;323;2;
1,02E+22;Rental unit in Madrid ;New ;2;bedroom;3;bed;1;bath;459731394;Fernando;Arganzuela;Imperial;4.041.365;-37.196;Entire home/apt;107;1;0;;;9;303;0;
1,02E+23;Rental unit in Madrid ;New ;1;bedroom;1;bed;1;bath;544125318;Marco Aurelio;ChamberÃ­;Gaztambide;4.043.156;-371.381;Entire home/apt;115;3;1;11/27/2023;1;1;159;1;
1,02E+23;Rental unit in Madrid ;New ;1;bedroom;1;bed;1;bath;70680911;Miguel;TetuÃ¡n;Castillejos;4.045.801;-369.573;Entire home/apt;99;3;2;11/21/2023;2;4;260;2;
1,02E+23;Rental unit in Madrid ;New ;1;bedroom;1;bed;1;shared_bath;503417714;Geraldine;Carabanchel;San Isidro;4.039.294.402;-3.730.728.551;Private room;33;2;0;;;2;50;0;
1,02E+23;Rental unit in Madrid ;New ;3;bedroom;4;bed;2;bath;22321820;Vanrays;ChamberÃ­;Vallehermoso;4.043.971.428;-3.714.409.234;Entire home/apt;150;28;0;;;31;338;0;
1,02E+23;Rental unit in Madrid ;New ;3;bedroom;5;bed;2;bath;52529180;New;Centro;Embajadores;4.041.113.824;-3.703.449.337;Entire home/apt;245;3;0;;;19;46;0;
1,02E+23;Rental unit in Madrid ;New ;2;bedroom;1;bed;1;bath;2480913;Elvira;Centro;Cortes;4.041.207.161;-3.693.041.328;Entire home/apt;95;90;0;;;2;72;0;
1,02E+23;Rental unit in Madrid ;New ;1;studio;1;bed;1;bath;518160650;Ismael Francisco;Centro;Palacio;40.413;-371.295;Entire home/apt;78;1;1;11/13/2023;0.88;2;0;1;
1,02E+23;Rental unit in Madrid ;New ;2;bedroom;1;bed;2;bath;104141426;Anyi & Christian;Barajas;Alameda de Osuna;4.045.684.118;-3.588.200.797;Entire home/apt;126;7;0;;;6;157;0;
1,02E+22;casa particular in Madrid ;New ;1;bedroom;1;bed;1;bath;258415229;Cidineia;ChamartÃ­n;Castilla;4.047.757.759;-3.685.659.678;Private room;52;1;0;;;3;244;0;
1,02E+23;Tiny home in Madrid ;New ;1;bedroom;2;bed;1;bath;544601385;Ada;Hortaleza;Pinar del Rey;404.709.708;-36.491.782;Entire home/apt;115;3;0;;;1;0;0;
1,02E+23;Rental unit in Madrid ;New ;1;studio;2;bed;1;bath;460391145;Marta Y Fran;Centro;Embajadores;4.040.640.352;-370.886.472;Entire home/apt;110;1;1;11/28/2023;1;89;337;1;
1,02E+23;Rental unit in Madrid ;New ;2;bedroom;3;bed;1;bath;23715618;Elvira;Carabanchel;OpaÃ±el;4.038.785;-372.582;Entire home/apt;70;3;0;;;8;0;0;VT-13911
1,02E+22;Home in Madrid ;New ;1;bedroom;2;bed;1;private_bath;399029789;Haomin;Usera;Almendrales;4.038.353;-370.196;Private room;36;1;1;12/03/2023;1;11;167;1;
1,02E+23;Rental unit in Madrid ;New ;1;bedroom;1;bed;1;shared_bath;362170290;Azucena;Arganzuela;Palos de Moguer;4.040.382.964;-3.694.130.033;Private room;44;2;1;11/27/2023;1;3;239;1;
1,02E+23;Rental unit in Madrid ;New ;2;bedroom;4;bed;2;bath;544987165;Maria Jose;Centro;Embajadores;4.041.276;-370.502;Entire home/apt;256;2;0;;;1;222;0;
1,02E+23;Chalet in Madrid ;New ;1;bedroom;2;bed;2.5;shared_bath;519139418;MarÃ­a Elena;Moncloa - Aravaca;El PlantÃ­o;404.682.951;-3.817.096;Private room;65;1;0;;;1;90;0;
1,02E+23;Rental unit in Madrid ;New ;2;bedroom;2;bed;1;bath;907548;Dario And Audrey;Centro;Embajadores;4.040.712;-370.341;Entire home/apt;64;31;0;;;1;255;0;
1,02E+23;Rental unit in Madrid ;New ;2;bedroom;3;bed;1;bath;545160550;Pablo;Centro;Sol;4.041.803.712;-3.703.039.126;Entire home/apt;182;2;1;11/26/2023;1;3;243;1;
1,02E+22;Rental unit in Madrid ;New ;1;bedroom;1;bed;1;bath;522611901;Mitchel;ChamartÃ­n;HispanoamÃ©rica;4.045.501.352;-3.686.270.476;Private room;70;1;0;;;1;262;0;
1,02E+22;Rental unit in Madrid ;New ;3;bedroom;3;bed;2;bath;106591951;Luxa Home;Centro;Justicia;4.042.169.541;-3.694.644.251;Entire home/apt;325;15;0;;;56;140;0;
1,02E+23;Rental unit in Madrid ;New ;1;bedroom;1;bed;1;bath;5286593;ElÃ­as;Hortaleza;Piovera;4.045.542.815;-3.651.369.753;Entire home/apt;120;1;0;;;5;188;0;
1,02E+23;Rental unit in Madrid ;New ;1;bedroom;1;bed;1;bath;107141654;Leeways;Centro;Universidad;4.042.195;-370.605;Entire home/apt;82;3;1;12/04/2023;1;97;217;1;
1,02E+23;Rental unit in Madrid ;New ;1;bedroom;2;bed;1;bath;545160550;Pablo;Centro;Sol;4.041.861.206;-3.703.156.496;Entire home/apt;163;2;1;12/03/2023;1;3;0;1;
1,02E+23;Rental unit in Madrid ;New ;2;bedroom;2;bed;1;bath;221672615;Capodicasa;Centro;Cortes;4.041.309;-369.649;Entire home/apt;75;4;1;11/16/2023;1;10;76;1;
1,02E+23;Home in Madrid ;New ;1;bedroom;1;bed;1;bath;273104816;Camelia Georgiana;Arganzuela;Chopera;403.955.744;-36.982.221;Private room;37;5;0;;;1;269;0;
1,02E+23;Rental unit in Madrid ;New ;1;bedroom;2;bed;1;bath;535784904;Maria;ChamberÃ­;Rios Rosas;4.043.907.621;-3.698.986.856;Entire home/apt;103;1;1;11/25/2023;1;1;333;1;
1,02E+23;Rental unit in Madrid ;New ;3;bedroom;5;bed;3;bath;217067249;Jorge;Centro;Justicia;4.042.432.676;-3.698.432.719;Entire home/apt;360;2;1;11/20/2023;1;89;187;1;
1,02E+23;Aparthotel in Madrid ;New ;1;bedroom;1;bed;1;bath;7394119;Alberto;Centro;Palacio;404.158.385;-37.095.316;Entire home/apt;220;2;0;;;2;114;0;
1,02E+23;casa particular in Madrid ;New ;1;bedroom;1;bed;1;bath;105546312;Sandra;Ciudad Lineal;Ventas;4.042.908.299;-3.655.452.534;Private room;50;1;0;;;2;23;0;
1,02E+23;Rental unit in Madrid ;New ;2;bedroom;3;bed;1;bath;545189950;Hector;Moncloa - Aravaca;ArgÃ¼elles;40.430.654;-37.209.996;Entire home/apt;80;1;2;11/30/2023;2;1;254;2;
1,02E+23;Rental unit in Madrid ;New ;1;bedroom;2;bed;1;shared_bath;545192187;Irma;Carabanchel;OpaÃ±el;4.039.567;-371.833;Private room;21;1;1;11/16/2023;1;1;37;1;
1,02E+23;Rental unit in Madrid ;New ;1;bedroom;1;bed;1;shared_bath;44207317;Daniel;Ciudad Lineal;Pueblo Nuevo;4.043.251.232;-3.643.790.086;Private room;30;3;0;;;1;222;0;
1,02E+23;Rental unit in Madrid ;New ;4;bedroom;5;bed;4;bath;217067249;Jorge;Centro;Embajadores;4.041.315;-370.627;Entire home/apt;351;2;0;;;89;206;0;
1,02E+23;Rental unit in Madrid ;New ;1;bedroom;1;bed;1;bath;312059310;Cynthia;Latina;Puerta del Angel;4.040.544;-373.966;Private room;29;1;2;12/01/2023;2;1;269;2;
1,02E+23;Rental unit in Madrid ;New ;1;bedroom;1;bed;1;bath;17964564;Carolina;Centro;Embajadores;40.408.659;-36.995.732;Entire home/apt;90;1;2;11/26/2023;1.76;1;253;2;
1,02E+23;Rental unit in Madrid ;New ;1;studio;1;bed;1;bath;544256667;Belen Esperanza;Arganzuela;Delicias;4.039.898.325;-3.694.550.908;Entire home/apt;97;1;0;;;1;356;0;
1,02E+23;Rental unit in Madrid ;New ;4;bedroom;5;bed;2;bath;391810099;Diego;Retiro;PacÃ­fico;4.040.450.078;-3.677.103.128;Entire home/apt;135;1;0;;;89;117;0;
1,02E+23;Rental unit in Madrid ;New ;2;bedroom;3;bed;1;bath;456445459;Victoria;Centro;Cortes;4.041.680.653;-3.698.499.182;Entire home/apt;117;1;1;11/27/2023;1;8;280;1;
